case_name,run_id,eos,solver_status,pressure_correction,num_iterations,run_time,feasibility
GasLib-24,1,full_cnga,0,false,20,0.002670176,true
GasLib-24,2,full_cnga,0,false,28,0.004554085,true
GasLib-24,3,full_cnga,0,true,11,0.0031387669999999998,true
GasLib-24,4,full_cnga,0,false,18,0.00265532,true
GasLib-24,5,full_cnga,0,false,14,0.002500599,true
GasLib-24,6,full_cnga,0,true,18,0.004808542,true
GasLib-24,7,full_cnga,0,false,16,0.001798464,true
GasLib-24,8,full_cnga,0,true,11,0.0026412809999999997,true
GasLib-24,9,full_cnga,0,false,14,0.001711833,true
GasLib-24,10,full_cnga,0,true,12,0.0033005430000000004,true
GasLib-24,11,full_cnga,0,true,12,0.0031644719999999998,true
GasLib-24,12,full_cnga,0,true,11,0.003747082,true
GasLib-24,13,full_cnga,0,true,11,0.003130823,true
GasLib-24,14,full_cnga,0,true,12,0.002725279,true
GasLib-24,15,full_cnga,0,false,22,0.003004665,true
GasLib-24,16,full_cnga,0,false,16,0.002366013,true
GasLib-24,17,full_cnga,0,false,16,0.001737838,true
GasLib-24,18,full_cnga,0,false,20,0.003422786,true
GasLib-24,19,full_cnga,0,true,18,0.004445844,true
GasLib-24,20,full_cnga,0,false,34,0.004428916,true
GasLib-24,21,full_cnga,0,true,11,0.002535063,true
GasLib-24,22,full_cnga,0,false,30,0.003136214,true
GasLib-24,23,full_cnga,0,true,12,0.003471957,true
GasLib-24,24,full_cnga,0,true,12,0.0033635419999999997,true
GasLib-24,25,full_cnga,0,false,16,0.002018863,true
GasLib-24,26,full_cnga,0,true,12,0.003624947,true
GasLib-24,27,full_cnga,0,true,22,0.004760312,true
GasLib-24,28,full_cnga,0,true,11,0.003082156,true
GasLib-24,29,full_cnga,0,false,18,0.002015539,true
GasLib-24,30,full_cnga,0,false,16,0.002127605,true
GasLib-24,31,full_cnga,0,false,30,0.003218272,true
GasLib-24,32,full_cnga,0,true,11,0.0025496060000000003,true
GasLib-24,33,full_cnga,0,false,18,0.001970051,true
GasLib-24,34,full_cnga,0,true,12,0.002826533,true
GasLib-24,35,full_cnga,0,false,16,0.016083397,true
GasLib-24,36,full_cnga,0,false,18,0.002009031,true
GasLib-24,37,full_cnga,0,true,11,0.002625272,true
GasLib-24,38,full_cnga,0,true,18,0.0044548999999999995,true
