case_name,run_id,eos,solver_status,pressure_correction,num_iterations,run_time,feasibility
GasLib-134,1,ideal,0,false,18,0.005669597,true
GasLib-134,2,ideal,0,false,18,0.00573686,true
GasLib-134,3,ideal,0,false,18,0.005867967,true
GasLib-134,4,ideal,0,false,18,0.006455948,true
GasLib-134,5,ideal,0,false,18,0.006073484,true
GasLib-134,6,ideal,0,false,18,0.00614862,true
GasLib-134,7,ideal,0,false,18,0.00596664,true
GasLib-134,8,ideal,0,false,18,0.006638595,true
GasLib-134,9,ideal,0,false,18,0.007697583,true
GasLib-134,10,ideal,0,false,18,0.007396176,true
GasLib-134,11,ideal,0,false,18,0.006294878,true
GasLib-134,12,ideal,0,false,18,0.006516417,true
GasLib-134,13,ideal,0,false,18,0.006127812,true
GasLib-134,14,ideal,0,false,18,0.006096816,true
GasLib-134,15,ideal,0,false,18,0.005789037,true
GasLib-134,16,ideal,0,false,18,0.005969917,true
GasLib-134,17,ideal,0,false,18,0.005606606,true
GasLib-134,18,ideal,0,false,18,0.006010394,true
GasLib-134,19,ideal,0,false,18,0.006044596,true
GasLib-134,20,ideal,0,false,18,0.006642766,true
GasLib-134,21,ideal,0,false,18,0.006644328,true
GasLib-134,22,ideal,0,false,18,0.006418924,true
GasLib-134,23,ideal,0,false,18,0.006301156,true
GasLib-134,24,ideal,0,false,18,0.005967312,true
GasLib-134,25,ideal,0,false,18,0.006018354,true
GasLib-134,26,ideal,0,false,18,0.006087608,true
GasLib-134,27,ideal,0,false,18,0.006136531,true
GasLib-134,28,ideal,0,false,18,0.005990522,true
GasLib-134,29,ideal,0,false,18,0.006028814,true
GasLib-134,30,ideal,0,false,18,0.005851292,true
GasLib-134,31,ideal,0,false,18,0.019703789,true
GasLib-134,32,ideal,0,false,18,0.006684661,true
GasLib-134,33,ideal,0,false,18,0.00642155,true
GasLib-134,34,ideal,0,false,18,0.006493065,true
GasLib-134,35,ideal,0,false,18,0.006367076,true
GasLib-134,36,ideal,0,false,18,0.00587899,true
GasLib-134,37,ideal,0,false,18,0.005801159,true
GasLib-134,38,ideal,0,false,18,0.006165644,true
GasLib-134,39,ideal,0,false,18,0.006178994,true
GasLib-134,40,ideal,0,false,18,0.006500887,true
GasLib-134,41,ideal,0,false,18,0.00700833,true
GasLib-134,42,ideal,0,false,18,0.005826575,true
GasLib-134,43,ideal,0,false,18,0.020060365,true
GasLib-134,44,ideal,0,false,18,0.006593423,true
GasLib-134,45,ideal,0,false,18,0.007061967,true
GasLib-134,46,ideal,0,false,18,0.006306156,true
GasLib-134,47,ideal,0,false,18,0.005985138,true
GasLib-134,48,ideal,0,false,18,0.006153081,true
GasLib-134,49,ideal,0,false,18,0.005855497,true
GasLib-134,50,ideal,0,false,18,0.005902661,true
GasLib-134,51,ideal,0,false,18,0.005963042,true
GasLib-134,52,ideal,0,false,18,0.005810092,true
GasLib-134,53,ideal,0,false,18,0.006811486,true
GasLib-134,54,ideal,0,false,18,0.006692382,true
GasLib-134,55,ideal,0,false,18,0.019991187,true
GasLib-134,56,ideal,0,false,18,0.007049765,true
GasLib-134,57,ideal,0,false,18,0.006347277,true
GasLib-134,58,ideal,0,false,18,0.006380478,true
GasLib-134,59,ideal,0,false,18,0.006302795,true
GasLib-134,60,ideal,0,false,18,0.006218074,true
GasLib-134,61,ideal,0,false,18,0.005821903,true
GasLib-134,62,ideal,0,false,18,0.005933768,true
GasLib-134,63,ideal,0,false,18,0.00573743,true
GasLib-134,64,ideal,0,false,18,0.006123098,true
GasLib-134,65,ideal,0,false,18,0.006173532,true
GasLib-134,66,ideal,0,false,18,0.005980297,true
GasLib-134,67,ideal,0,false,18,0.019607239,true
GasLib-134,68,ideal,0,false,18,0.006634133,true
GasLib-134,69,ideal,0,false,18,0.007110169,true
GasLib-134,70,ideal,0,false,18,0.006298054,true
GasLib-134,71,ideal,0,false,18,0.006655911,true
GasLib-134,72,ideal,0,false,18,0.006608259,true
GasLib-134,73,ideal,0,false,18,0.006154796,true
GasLib-134,74,ideal,0,false,18,0.006240484,true
GasLib-134,75,ideal,0,false,18,0.006771823,true
GasLib-134,76,ideal,0,false,18,0.006491392,true
GasLib-134,77,ideal,0,false,18,0.006112289,true
GasLib-134,78,ideal,0,false,18,0.005825854,true
GasLib-134,79,ideal,0,false,18,0.021085184,true
GasLib-134,80,ideal,0,false,18,0.006632214,true
GasLib-134,81,ideal,0,false,18,0.006369659,true
GasLib-134,82,ideal,0,false,18,0.006382958,true
GasLib-134,83,ideal,0,false,18,0.006237663,true
GasLib-134,84,ideal,0,false,18,0.006298814,true
GasLib-134,85,ideal,0,false,18,0.00633432,true
GasLib-134,86,ideal,0,false,18,0.005758793,true
GasLib-134,87,ideal,0,false,18,0.006579507,true
GasLib-134,88,ideal,0,false,18,0.006245314,true
GasLib-134,89,ideal,0,false,18,0.006055555,true
GasLib-134,90,ideal,0,false,18,0.006149124,true
GasLib-134,91,ideal,0,false,18,0.020389382,true
GasLib-134,92,ideal,0,false,18,0.006606817,true
GasLib-134,93,ideal,0,false,18,0.006396009,true
GasLib-134,94,ideal,0,false,18,0.006379717,true
GasLib-134,95,ideal,0,false,18,0.006230768,true
GasLib-134,96,ideal,0,false,18,0.006224525,true
GasLib-134,97,ideal,0,false,18,0.005681094,true
GasLib-134,98,ideal,0,false,18,0.006742168,true
GasLib-134,99,ideal,0,false,18,0.006211042,true
GasLib-134,100,ideal,0,false,18,0.006115039,true
GasLib-134,101,ideal,0,false,18,0.006097285,true
GasLib-134,102,ideal,0,false,18,0.006692205,true
GasLib-134,103,ideal,0,false,18,0.020992266,true
GasLib-134,104,ideal,0,false,18,0.006658948,true
GasLib-134,105,ideal,0,false,18,0.006318149,true
GasLib-134,106,ideal,0,false,18,0.006273707,true
GasLib-134,107,ideal,0,false,18,0.008066143,true
GasLib-134,108,ideal,0,false,18,0.006514202,true
GasLib-134,109,ideal,0,false,18,0.006403814,true
GasLib-134,110,ideal,0,false,18,0.006270495,true
GasLib-134,111,ideal,0,false,18,0.006302364,true
GasLib-134,112,ideal,0,false,18,0.006346327,true
GasLib-134,113,ideal,0,false,18,0.006212623,true
GasLib-134,114,ideal,0,false,18,0.006482362,true
GasLib-134,115,ideal,0,false,18,0.02082844,true
GasLib-134,116,ideal,0,false,18,0.00697802,true
GasLib-134,117,ideal,0,false,18,0.006547438,true
GasLib-134,118,ideal,0,false,18,0.006389734,true
GasLib-134,119,ideal,0,false,18,0.006202978,true
GasLib-134,120,ideal,0,false,18,0.006367473,true
GasLib-134,121,ideal,0,false,18,0.006247828,true
GasLib-134,122,ideal,0,false,18,0.007354242,true
GasLib-134,123,ideal,0,false,18,0.006525366,true
GasLib-134,124,ideal,0,false,18,0.005864809,true
GasLib-134,125,ideal,0,false,18,0.005806054,true
GasLib-134,126,ideal,0,false,18,0.005790855,true
GasLib-134,127,ideal,0,false,18,0.006668232,true
GasLib-134,128,ideal,0,false,18,0.00640931,true
GasLib-134,129,ideal,0,false,18,0.006370318,true
GasLib-134,130,ideal,0,false,18,0.006341654,true
GasLib-134,131,ideal,0,false,18,0.00622351,true
GasLib-134,132,ideal,0,false,18,0.006189031,true
GasLib-134,133,ideal,0,false,18,0.006589793,true
GasLib-134,134,ideal,0,false,18,0.007380495,true
GasLib-134,135,ideal,0,false,18,0.005959655,true
GasLib-134,136,ideal,0,false,18,0.005848632,true
GasLib-134,137,ideal,0,false,18,0.005981116,true
GasLib-134,138,ideal,0,false,18,0.005863748,true
GasLib-134,139,ideal,0,false,18,0.007108311,true
GasLib-134,140,ideal,0,false,18,0.006519727,true
GasLib-134,141,ideal,0,false,18,0.006681681,true
GasLib-134,142,ideal,0,false,18,0.006155397,true
GasLib-134,143,ideal,0,false,18,0.006250513,true
GasLib-134,144,ideal,0,false,18,0.014929014,true
GasLib-134,145,ideal,0,false,18,0.007976272,true
GasLib-134,146,ideal,0,false,18,0.007827598,true
GasLib-134,147,ideal,0,false,18,0.00710043,true
GasLib-134,148,ideal,0,false,18,0.006956833,true
GasLib-134,149,ideal,0,false,18,0.007104869,true
GasLib-134,150,ideal,0,false,18,0.006462657,true
GasLib-134,151,ideal,0,false,18,0.007237237,true
GasLib-134,152,ideal,0,false,18,0.006952709,true
GasLib-134,153,ideal,0,false,18,0.00665182,true
GasLib-134,154,ideal,0,false,18,0.006939619,true
GasLib-134,155,ideal,0,false,18,0.00658234,true
GasLib-134,156,ideal,0,false,18,0.006751785,true
GasLib-134,157,ideal,0,false,18,0.008201123,true
GasLib-134,158,ideal,0,false,18,0.00657939,true
GasLib-134,159,ideal,0,false,18,0.005923448,true
GasLib-134,160,ideal,0,false,18,0.00617765,true
GasLib-134,161,ideal,0,false,18,0.007227052,true
GasLib-134,162,ideal,0,false,18,0.006152221,true
GasLib-134,163,ideal,0,false,18,0.006677148,true
GasLib-134,164,ideal,0,false,18,0.007453028,true
GasLib-134,165,ideal,0,false,18,0.006407314,true
GasLib-134,166,ideal,0,false,18,0.006182199,true
GasLib-134,167,ideal,0,false,18,0.006098404,true
