case_name,run_id,eos,solver_status,pressure_correction,num_iterations,run_time,feasibility
GasLib-24,1,ideal,0,true,8,0.001825288,true
GasLib-24,2,ideal,0,false,22,0.002036431,true
GasLib-24,3,ideal,0,true,7,0.001640559,true
GasLib-24,4,ideal,0,false,16,0.001643555,true
GasLib-24,5,ideal,0,false,14,0.001571933,true
GasLib-24,6,ideal,0,true,10,0.002046977,true
GasLib-24,7,ideal,0,false,14,0.001327068,true
GasLib-24,8,ideal,0,true,7,0.001419318,true
GasLib-24,9,ideal,0,false,14,0.001299216,true
GasLib-24,10,ideal,0,true,8,0.001796759,true
GasLib-24,11,ideal,0,true,7,0.001412803,true
GasLib-24,12,ideal,0,true,7,0.001413607,true
GasLib-24,13,ideal,0,true,7,0.016978149,true
GasLib-24,14,ideal,0,true,7,0.001586763,true
GasLib-24,15,ideal,0,false,20,0.00283213,true
GasLib-24,16,ideal,0,false,14,0.00198315,true
GasLib-24,17,ideal,0,false,14,0.001454869,true
GasLib-24,18,ideal,0,false,18,0.001768752,true
GasLib-24,19,ideal,0,true,11,0.002270477,true
GasLib-24,20,ideal,0,true,9,0.002425188,true
GasLib-24,21,ideal,0,true,7,0.001574759,true
GasLib-24,22,ideal,0,false,24,0.002264978,true
GasLib-24,23,ideal,0,true,7,0.001573886,true
GasLib-24,24,ideal,0,true,7,0.001552033,true
GasLib-24,25,ideal,0,false,14,0.001649151,true
GasLib-24,26,ideal,0,true,8,0.001722266,true
GasLib-24,27,ideal,0,true,9,0.001913879,true
GasLib-24,28,ideal,0,true,7,0.001560158,true
GasLib-24,29,ideal,0,true,9,0.00194812,true
GasLib-24,30,ideal,0,false,14,0.001412759,true
GasLib-24,31,ideal,0,false,24,0.002237275,true
GasLib-24,32,ideal,0,true,7,0.0015110249999999998,true
GasLib-24,33,ideal,0,false,18,0.001794271,true
GasLib-24,34,ideal,0,true,7,0.001529906,true
GasLib-24,35,ideal,0,false,14,0.001427203,true
GasLib-24,36,ideal,0,false,16,0.001571388,true
GasLib-24,37,ideal,0,true,7,0.00152999,true
GasLib-24,38,ideal,0,true,9,0.001898308,true
GasLib-24,39,ideal,0,false,16,0.001599339,true
GasLib-24,40,ideal,0,true,8,0.001718872,true
GasLib-24,41,ideal,0,true,7,0.00162092,true
GasLib-24,42,ideal,0,false,18,0.001728585,true
GasLib-24,43,ideal,0,false,16,0.001552065,true
GasLib-24,44,ideal,0,true,8,0.001701104,true
GasLib-24,45,ideal,0,false,16,0.001573375,true
GasLib-24,46,ideal,0,false,14,0.001397486,true
GasLib-24,47,ideal,0,false,14,0.001389555,true
GasLib-24,48,ideal,0,false,14,0.001388908,true
GasLib-24,49,ideal,0,false,16,0.001554584,true
GasLib-24,50,ideal,0,false,14,0.001397827,true
GasLib-24,51,ideal,0,false,14,0.001391564,true
GasLib-24,52,ideal,0,true,7,0.0015239399999999999,true
GasLib-24,53,ideal,0,true,7,0.0015376300000000001,true
GasLib-24,54,ideal,0,false,16,0.001554431,true
GasLib-24,55,ideal,0,true,7,0.001528882,true
GasLib-24,56,ideal,0,true,7,0.0015466669999999998,true
GasLib-24,57,ideal,0,true,7,0.001515726,true
GasLib-24,58,ideal,0,false,14,0.001384881,true
GasLib-24,59,ideal,0,false,18,0.001692596,true
GasLib-24,60,ideal,0,true,11,0.002207696,true
GasLib-24,61,ideal,0,false,18,0.015564317,true
GasLib-24,62,ideal,0,false,14,0.001440222,true
GasLib-24,63,ideal,0,false,18,0.001823315,true
GasLib-24,64,ideal,0,true,8,0.001764655,true
GasLib-24,65,ideal,0,true,7,0.001579319,true
GasLib-24,66,ideal,0,true,7,0.0015788879999999999,true
GasLib-24,67,ideal,0,true,7,0.001570977,true
GasLib-24,68,ideal,0,false,18,0.001848135,true
GasLib-24,69,ideal,0,false,14,0.001427775,true
GasLib-24,70,ideal,0,true,7,0.00155745,true
GasLib-24,71,ideal,0,true,7,0.0015781489999999998,true
GasLib-24,72,ideal,0,false,14,0.00141813,true
GasLib-24,73,ideal,0,true,7,0.001558623,true
GasLib-24,74,ideal,0,true,9,0.001924856,true
GasLib-24,75,ideal,0,false,24,0.002273906,true
GasLib-24,76,ideal,0,false,26,0.002363559,true
GasLib-24,77,ideal,0,true,9,0.001798698,true
GasLib-24,78,ideal,0,true,7,0.0017093310000000001,true
GasLib-24,79,ideal,0,true,8,0.00168876,true
GasLib-24,80,ideal,0,true,8,0.001618822,true
GasLib-24,81,ideal,0,true,8,0.001622417,true
GasLib-24,82,ideal,0,true,7,0.0014690340000000001,true
GasLib-24,83,ideal,0,false,16,0.001485904,true
GasLib-24,84,ideal,0,false,14,0.001293851,true
GasLib-24,85,ideal,0,false,14,0.001268777,true
GasLib-24,86,ideal,0,true,7,0.001452085,true
GasLib-24,87,ideal,0,false,16,0.001422716,true
GasLib-24,88,ideal,0,true,7,0.001432335,true
GasLib-24,89,ideal,0,false,14,0.001391551,true
GasLib-24,90,ideal,0,false,18,0.001632179,true
