case_name,run_id,eos,solver_status,num_iterations,run_time,feasibility
GasLib-135,1,full_cnga,0,11,0.013797716,true
GasLib-135,2,full_cnga,0,10,0.012904627,true
GasLib-135,3,full_cnga,0,12,0.014533856,true
GasLib-135,4,full_cnga,0,11,0.014123958,true
GasLib-135,5,full_cnga,0,13,0.016934633,true
GasLib-135,6,full_cnga,0,11,0.028304407,true
GasLib-135,7,full_cnga,0,10,0.012639481,true
GasLib-135,8,full_cnga,0,11,0.013520505,true
GasLib-135,9,full_cnga,0,10,0.011584125,true
GasLib-135,10,full_cnga,0,9,0.010565164,true
GasLib-135,11,full_cnga,0,9,0.011167592,true
GasLib-135,12,full_cnga,0,9,0.009987056,true
GasLib-135,13,full_cnga,0,10,0.011593666,true
GasLib-135,14,full_cnga,0,11,0.013125205,true
GasLib-135,15,full_cnga,0,11,0.013101497,true
GasLib-135,16,full_cnga,0,11,0.03045245,true
GasLib-135,17,full_cnga,0,11,0.015127619,true
GasLib-135,18,full_cnga,0,10,0.012926611,true
GasLib-135,19,full_cnga,0,10,0.012201096,true
GasLib-135,20,full_cnga,0,9,0.010772078,true
GasLib-135,21,full_cnga,0,11,0.014558188,true
GasLib-135,22,full_cnga,0,10,0.012200551,true
GasLib-135,23,full_cnga,0,9,0.010055271,true
GasLib-135,24,full_cnga,0,9,0.010535119,true
GasLib-135,25,full_cnga,0,9,0.013393466,true
GasLib-135,26,full_cnga,0,10,0.012467257,true
GasLib-135,27,full_cnga,0,11,0.015298309,true
GasLib-135,28,full_cnga,0,9,0.010559872,true
GasLib-135,29,full_cnga,0,12,0.014071512,true
GasLib-135,30,full_cnga,0,11,0.012730361,true
GasLib-135,31,full_cnga,0,9,0.012912678,true
GasLib-135,32,full_cnga,0,12,0.015491335,true
GasLib-135,33,full_cnga,0,10,0.012317186,true
GasLib-135,34,full_cnga,0,11,0.012217047,true
GasLib-135,35,full_cnga,0,10,0.028508885,true
GasLib-135,36,full_cnga,0,9,0.011495774,true
GasLib-135,37,full_cnga,0,11,0.014757094,true
GasLib-135,38,full_cnga,0,9,0.013069842,true
GasLib-135,39,full_cnga,0,10,0.011119331,true
GasLib-135,40,full_cnga,0,9,0.010857049,true
GasLib-135,41,full_cnga,0,9,0.011070496,true
GasLib-135,42,full_cnga,0,10,0.01603469,true
GasLib-135,43,full_cnga,0,10,0.011405172,true
GasLib-135,44,full_cnga,0,12,0.013901436,true
GasLib-135,45,full_cnga,0,10,0.027034443,true
GasLib-135,46,full_cnga,0,11,0.013588818,true
GasLib-135,47,full_cnga,0,9,0.010943067,true
GasLib-135,48,full_cnga,0,10,0.012781556,true
GasLib-135,49,full_cnga,0,12,0.014092615,true
