case_name,run_id,eos,solver_status,num_iterations,run_time,feasibility
GasLib-40,1,ideal,1,50,0.017107208,unknown
GasLib-40,2,ideal,1,50,0.014624736,unknown
GasLib-40,3,ideal,1,50,0.043456056,unknown
GasLib-40,4,ideal,1,50,0.015221475,unknown
GasLib-40,5,ideal,1,50,0.014223716,unknown
GasLib-40,6,ideal,1,50,0.01432369,unknown
GasLib-40,7,ideal,1,50,0.015402588,unknown
GasLib-40,8,ideal,1,50,0.032364567,unknown
GasLib-40,9,ideal,1,50,0.014605275,unknown
GasLib-40,10,ideal,1,50,0.021245038,unknown
GasLib-40,11,ideal,1,50,0.014693742,unknown
GasLib-40,12,ideal,1,50,0.03347464,unknown
GasLib-40,13,ideal,1,50,0.015014366,unknown
GasLib-40,14,ideal,1,50,0.015842394,unknown
GasLib-40,15,ideal,1,50,0.015142728,unknown
GasLib-40,16,ideal,1,50,0.037138895,unknown
GasLib-40,17,ideal,1,50,0.022463251,unknown
GasLib-40,18,ideal,1,50,0.02423692,unknown
GasLib-40,19,ideal,1,50,0.03625298,unknown
GasLib-40,20,ideal,1,50,0.014832771,unknown
GasLib-40,21,ideal,1,50,0.014709864,unknown
GasLib-40,22,ideal,2,34,0.009808877,false
GasLib-40,23,ideal,1,50,0.01453427,unknown
GasLib-40,24,ideal,2,17,0.024520591,false
GasLib-40,25,ideal,1,50,0.014424713,unknown
GasLib-40,26,ideal,1,50,0.022234024,unknown
GasLib-40,27,ideal,1,50,0.015517999,unknown
GasLib-40,28,ideal,2,15,0.004329277,false
GasLib-40,29,ideal,1,50,0.040647322,unknown
GasLib-40,30,ideal,1,50,0.019113398,unknown
GasLib-40,31,ideal,1,50,0.018237654,unknown
GasLib-40,32,ideal,1,50,0.038735333,unknown
GasLib-40,33,ideal,1,50,0.01700739,unknown
GasLib-40,34,ideal,1,50,0.024342298,unknown
GasLib-40,35,ideal,1,50,0.014931437,unknown
GasLib-40,36,ideal,1,50,0.032431631,unknown
GasLib-40,37,ideal,1,50,0.01424702,unknown
GasLib-40,38,ideal,1,50,0.014145759,unknown
GasLib-40,39,ideal,1,50,0.014027391,unknown
GasLib-40,40,ideal,1,50,0.014120462,unknown
GasLib-40,41,ideal,1,50,0.031016578,unknown
GasLib-40,42,ideal,1,50,0.021874844,unknown
GasLib-40,43,ideal,1,50,0.014827597,unknown
GasLib-40,44,ideal,1,50,0.014258874,unknown
GasLib-40,45,ideal,1,50,0.03435376,unknown
GasLib-40,46,ideal,1,50,0.013927452,unknown
GasLib-40,47,ideal,1,50,0.014235003,unknown
GasLib-40,48,ideal,1,50,0.014818436,unknown
GasLib-40,49,ideal,1,50,0.034239321,unknown
GasLib-40,50,ideal,1,50,0.015292358,unknown
GasLib-40,51,ideal,1,50,0.014549441,unknown
GasLib-40,52,ideal,1,50,0.015183259,unknown
GasLib-40,53,ideal,1,50,0.03724262,unknown
GasLib-40,54,ideal,1,50,0.016143362,unknown
GasLib-40,55,ideal,1,50,0.015726503,unknown
GasLib-40,56,ideal,1,50,0.01609905,unknown
GasLib-40,57,ideal,1,50,0.040549418,unknown
GasLib-40,58,ideal,1,50,0.016042369,unknown
GasLib-40,59,ideal,1,50,0.015653394,unknown
GasLib-40,60,ideal,1,50,0.014862442,unknown
GasLib-40,61,ideal,1,50,0.034319221,unknown
GasLib-40,62,ideal,1,50,0.014424738,unknown
GasLib-40,63,ideal,1,50,0.014396268,unknown
GasLib-40,64,ideal,2,47,0.014044651,false
GasLib-40,65,ideal,1,50,0.041065736,unknown
GasLib-40,66,ideal,1,50,0.015097202,unknown
GasLib-40,67,ideal,1,50,0.014505296,unknown
GasLib-40,68,ideal,1,50,0.01534206,unknown
GasLib-40,69,ideal,1,50,0.014928991,unknown
GasLib-40,70,ideal,2,23,0.008327031,false
GasLib-40,71,ideal,1,50,0.015365034,unknown
GasLib-40,72,ideal,1,50,0.016029737,unknown
GasLib-40,73,ideal,1,50,0.023390354,unknown
GasLib-40,74,ideal,2,28,0.031201006,false
GasLib-40,75,ideal,1,50,0.016053961,unknown
GasLib-40,76,ideal,1,50,0.01560121,unknown
GasLib-40,77,ideal,1,50,0.015538221,unknown
GasLib-40,78,ideal,1,50,0.034084322,unknown
GasLib-40,79,ideal,1,50,0.014567472,unknown
GasLib-40,80,ideal,1,50,0.014562527,unknown
GasLib-40,81,ideal,1,50,0.02280395,unknown
GasLib-40,82,ideal,1,50,0.036612251,unknown
GasLib-40,83,ideal,1,50,0.014925049,unknown
GasLib-40,84,ideal,1,50,0.014702504,unknown
GasLib-40,85,ideal,2,19,0.005733905,false
GasLib-40,86,ideal,1,50,0.014267167,unknown
GasLib-40,87,ideal,1,50,0.035155457,unknown
GasLib-40,88,ideal,1,50,0.01541651,unknown
