case_name,run_id,eos,solver_status,num_iterations,run_time,feasibility
GasLib-134,1,full_cnga,1,2000,1.130554811,unknown
GasLib-134,2,full_cnga,1,2000,1.115786398,unknown
GasLib-134,3,full_cnga,1,2000,1.116281754,unknown
GasLib-134,4,full_cnga,1,2000,1.117498396,unknown
GasLib-134,5,full_cnga,1,2000,1.107274737,unknown
GasLib-134,6,full_cnga,1,2000,1.088137507,unknown
GasLib-134,7,full_cnga,0,44,0.026166669,true
GasLib-134,8,full_cnga,0,44,0.02195614,true
GasLib-134,9,full_cnga,1,2000,1.0867805,unknown
GasLib-134,10,full_cnga,1,2000,1.079778436,unknown
GasLib-134,11,full_cnga,1,2000,1.088876652,unknown
GasLib-134,12,full_cnga,1,2000,1.076559063,unknown
GasLib-134,13,full_cnga,0,44,0.027409145,true
GasLib-134,14,full_cnga,1,2000,1.105213999,unknown
GasLib-134,15,full_cnga,1,2000,1.088910526,unknown
GasLib-134,16,full_cnga,1,2000,1.164589968,unknown
GasLib-134,17,full_cnga,1,2000,1.097334571,unknown
GasLib-134,18,full_cnga,0,45,0.022840103,true
GasLib-134,19,full_cnga,0,45,0.030834054,true
GasLib-134,20,full_cnga,1,2000,1.090911413,unknown
GasLib-134,21,full_cnga,0,44,0.022160865,true
GasLib-134,22,full_cnga,1,2000,1.086727318,unknown
GasLib-134,23,full_cnga,0,44,0.02299913,true
GasLib-134,24,full_cnga,1,2000,1.095910492,unknown
GasLib-134,25,full_cnga,1,2000,1.131862386,unknown
GasLib-134,26,full_cnga,1,2000,1.102501875,unknown
GasLib-134,27,full_cnga,0,44,0.027700488,true
GasLib-134,28,full_cnga,1,2000,1.077151343,unknown
GasLib-134,29,full_cnga,0,44,0.027067964,true
GasLib-134,30,full_cnga,1,2000,1.080789451,unknown
GasLib-134,31,full_cnga,1,2000,1.089410472,unknown
GasLib-134,32,full_cnga,1,2000,1.152102272,unknown
GasLib-134,33,full_cnga,1,2000,1.088183751,unknown
GasLib-134,34,full_cnga,1,2000,1.085472333,unknown
GasLib-134,35,full_cnga,0,44,0.021752721,true
GasLib-134,36,full_cnga,1,2000,1.08732723,unknown
GasLib-134,37,full_cnga,1,2000,1.113684594,unknown
GasLib-134,38,full_cnga,1,2000,1.099900379,unknown
GasLib-134,39,full_cnga,1,2000,1.088660491,unknown
GasLib-134,40,full_cnga,0,44,0.024741288,true
GasLib-134,41,full_cnga,0,45,0.030477219,true
GasLib-134,42,full_cnga,1,2000,1.085121919,unknown
GasLib-134,43,full_cnga,1,2000,1.087125365,unknown
GasLib-134,44,full_cnga,1,2000,1.098064957,unknown
GasLib-134,45,full_cnga,1,2000,1.129123289,unknown
GasLib-134,46,full_cnga,1,2000,1.094781276,unknown
GasLib-134,47,full_cnga,1,2000,1.101456526,unknown
GasLib-134,48,full_cnga,1,2000,1.113347112,unknown
